marital_status,living_area_sqm,children_count,monthly_income,income_source,total_expenses,dti_ratio,avg_monthly_turnover,has_credit_card,num_credit_contracts,num_closed_loans,total_overdue_days,max_overdue_days,num_past_delinquencies,has_bankruptcy,avg_transaction_amount,num_transactions_monthly,premium_category,uses_mobile_banking,uses_investment_products,has_autopayment,employment_type,employer_industry,position_level,work_experience_total_years,has_business,business_profit,owns_car,car_value,owns_real_estate,real_estate_count,owns_land,loan_purpose,requested_amount,approved_amount,loan_rate,monthly_payment,payment_to_income_ratio,collateral_type,has_guarantor,has_higher_education,is_salary_client,is_premium_client,client_segment,tenure_months
married,35,0,186619,salary,81652,0.315,419412,1,2,2,0,0,0,0,16776,25,utilities,1,0,1,private,transport,manager,34,0,0,1,2835493,0,0,0,repair,781740,781740,9.4,30224,0.162,guarantor,1,1,0,1,premium,29
married,79,2,172450,self_employed,120204,0.346,320295,1,1,1,0,0,0,0,14559,22,travel,1,1,1,private,IT,specialist,39,1,141080,0,0,1,1,0,consumer,422290,422290,15.7,17587,0.102,none,0,1,1,1,premium,29
single,66,0,173503,salary,111487,0.332,217051,1,1,1,0,0,0,0,5712,38,utilities,1,1,1,private,education,top_manager,15,1,125536,1,2714424,0,0,0,consumer,418831,418831,16.3,18640,0.107,none,0,1,1,1,premium,27
divorced,47,0,152353,salary,92531,0.309,249305,1,4,6,0,0,0,0,7123,35,utilities,0,0,0,private,finance,manager,16,0,0,1,2121923,1,2,0,consumer,341277,341277,13.3,14695,0.096,none,0,1,0,1,premium,27
married,97,3,69013,salary,59274,0.544,110235,1,2,4,0,0,0,0,2979,37,restaurants,1,0,0,private,medicine,specialist,4,0,0,1,758604,0,0,0,refinancing,371301,371301,18.0,16830,0.244,none,0,1,0,0,mass,27
widowed,44,0,129838,salary,62674,0.304,359648,1,1,0,0,0,0,0,13320,27,utilities,0,0,1,public,finance,junior,26,0,0,1,2249753,0,0,0,car,786160,786160,13.8,17596,0.136,car,1,0,1,0,mass_premium,63
married,82,2,158217,salary,94359,0.347,273483,0,4,4,0,0,0,0,13674,20,utilities,1,1,0,private,medicine,manager,34,1,120864,1,2822864,0,0,0,refinancing,823848,823848,15.6,21910,0.138,real_estate,0,0,0,1,premium,52
single,63,1,64776,salary,51915,0.394,94695,1,0,2,0,0,0,0,3507,27,goods,1,0,1,private,finance,junior,0,0,0,0,0,0,0,0,refinancing,239473,239473,19.8,7368,0.114,guarantor,1,1,1,0,mass,47
single,58,1,154561,salary,87291,0.365,426647,1,5,6,0,0,0,0,8366,51,goods,1,1,1,private,education,manager,22,0,0,1,1567562,1,1,0,education,628486,628486,14.6,25839,0.167,none,0,1,1,1,premium,29
divorced,50,1,126419,salary,76979,0.314,266784,1,5,5,0,0,0,0,7021,38,goods,1,0,0,private,transport,specialist,22,0,0,1,2194637,1,1,0,repair,425116,425116,13.4,12731,0.101,none,0,0,1,0,mass_premium,42
married,67,0,130066,salary,72642,0.29,379760,1,6,6,0,0,0,0,9994,38,restaurants,1,0,0,private,IT,specialist,22,0,0,1,1425149,0,0,1,education,438366,438366,12.9,12342,0.095,none,0,0,1,0,mass_premium,45
married,106,3,154438,salary,128389,0.434,242784,1,1,2,0,0,0,0,8671,28,utilities,1,0,1,public,retail,manager,38,0,0,1,1764516,1,1,0,refinancing,820891,820891,15.5,22066,0.143,guarantor,1,0,1,1,premium,51
married,119,3,209407,self_employed,154002,0.409,368932,1,1,3,0,0,0,0,23058,16,utilities,1,1,0,individual_entrepreneur,medicine,manager,38,0,0,1,2853044,0,0,0,repair,1014321,1014321,20.9,31804,0.152,guarantor,0,0,0,1,premium,47
single,58,0,81745,salary,45464,0.307,225402,1,2,1,0,0,0,0,7513,30,goods,0,0,1,private,manufacturing,specialist,12,0,0,0,0,0,0,0,education,275279,275279,16.8,9211,0.113,none,0,1,0,0,mass_premium,39
divorced,38,0,144275,salary,49662,0.23,242369,1,2,2,0,0,0,0,6925,35,restaurants,1,1,0,private,education,manager,27,0,0,1,1802780,1,1,0,consumer,351173,351173,11.3,15838,0.11,none,0,0,0,1,premium,25
married,92,1,144299,salary,94039,0.335,293242,1,2,3,0,0,0,0,19549,15,restaurants,1,0,1,private,education,manager,19,0,0,1,1845011,0,0,0,consumer,449994,449994,14.5,15481,0.107,none,0,1,1,1,premium,36
married,122,3,84145,salary,77414,0.437,225351,0,3,4,0,0,0,0,9014,25,utilities,0,0,0,public,retail,manager,6,0,0,1,679858,0,0,0,consumer,198661,198661,18.9,9680,0.115,none,0,1,0,0,mass_premium,25
single,25,0,86476,salary,46894,0.322,98245,1,2,1,0,0,0,0,3169,31,travel,0,0,0,public,finance,specialist,16,0,0,1,1202078,0,0,0,refinancing,346341,346341,14.6,11445,0.132,none,0,0,1,0,mass_premium,38
single,39,0,110748,salary,51309,0.259,269301,0,2,3,0,0,0,0,6568,41,utilities,1,0,0,private,retail,specialist,26,0,0,0,0,0,0,0,consumer,267803,267803,16.6,10678,0.096,none,0,0,0,0,mass_premium,31
divorced,40,1,136720,salary,78948,0.342,261058,1,1,2,0,0,0,0,7056,37,utilities,1,0,1,private,education,specialist,22,0,0,0,0,0,0,0,refinancing,681728,681728,14.6,19145,0.14,none,0,1,1,0,mass_premium,47
single,62,1,109933,salary,89114,0.515,322943,1,6,6,0,0,0,0,14041,23,goods,1,1,0,private,retail,manager,3,0,0,1,986374,0,0,0,consumer,373940,373940,19.7,25383,0.231,guarantor,0,0,0,0,mass_premium,17
married,68,1,103889,salary,71656,0.401,301618,1,3,2,0,0,0,0,6855,44,goods,1,0,0,private,finance,specialist,9,0,0,1,1129363,0,0,0,repair,457456,457456,13.0,16558,0.159,guarantor,1,1,1,0,mass_premium,33
married,63,1,77558,salary,54709,0.412,159418,1,1,0,0,0,0,0,4555,35,utilities,1,1,0,individual_entrepreneur,retail,specialist,9,0,0,1,645863,1,2,0,repair,276033,276033,14.0,12794,0.165,none,0,0,1,0,mass_premium,25
married,37,0,87158,salary,67025,0.47,189958,1,2,3,0,0,0,0,4317,44,utilities,1,0,1,private,finance,junior,7,0,0,0,0,0,0,0,repair,422509,422509,15.4,17546,0.201,none,0,1,1,0,mass_premium,29
divorced,22,0,113561,salary,54879,0.329,333248,1,3,2,0,0,0,0,7574,44,travel,1,0,0,public,education,specialist,20,0,0,1,1734810,1,1,0,repair,445402,445402,11.1,18132,0.16,real_estate,0,1,1,0,mass_premium,28
married,60,1,140112,self_employed,64859,0.328,236435,1,3,3,0,0,0,0,8153,29,travel,1,0,1,self_employed,education,manager,21,0,0,1,2144515,0,0,0,car,779878,779878,13.1,23235,0.166,car,0,0,0,1,premium,42
married,96,1,163395,salary,119348,0.489,432308,1,3,2,0,0,0,0,18796,23,travel,1,0,1,self_employed,finance,specialist,25,0,0,0,0,0,0,0,consumer,554671,554671,13.9,38171,0.234,none,0,1,1,1,premium,16
single,69,0,77044,salary,40972,0.286,258505,1,2,2,0,0,0,0,7833,33,travel,1,0,1,private,transport,specialist,10,0,0,1,1151494,1,1,0,consumer,269569,269569,11.9,7732,0.1,car,0,1,1,0,mass_premium,43
married,100,2,61450,salary,56534,0.483,166003,0,1,1,0,0,0,0,5188,32,utilities,1,0,0,private,transport,specialist,8,0,0,0,0,0,0,0,car,379356,379356,17.9,9923,0.161,car,0,0,1,0,mass,57
married,28,1,139970,self_employed,100805,0.408,211560,1,0,0,35,16,2,0,8462,25,utilities,1,0,1,self_employed,transport,junior,33,0,0,1,2189141,1,1,0,car,998736,998736,12.2,21815,0.156,car,1,1,0,0,mass_premium,62
divorced,49,0,92708,salary,49428,0.37,224720,1,1,3,0,0,0,0,11827,19,utilities,1,0,0,public,transport,specialist,18,0,0,1,1095094,1,1,0,car,601101,601101,8.7,16987,0.183,car,0,1,1,0,mass_premium,41
divorced,81,0,109069,salary,34317,0.288,279174,1,2,3,0,0,0,0,8724,32,utilities,1,0,0,public,retail,specialist,20,0,0,0,0,0,0,0,car,814779,814779,11.6,19432,0.178,car,0,0,1,0,mass_premium,54
married,56,1,104477,salary,87721,0.559,130352,0,1,3,0,0,0,0,2507,52,restaurants,1,0,0,private,IT,specialist,11,0,0,0,0,0,0,1,mortgage,2195046,2195046,12.2,27658,0.265,real_estate,1,1,1,0,mass_premium,163
divorced,48,0,195142,salary,85526,0.316,420258,1,0,0,0,0,0,0,8755,48,utilities,1,1,1,private,finance,manager,28,0,0,1,1412050,1,2,0,car,1252661,1252661,9.0,31740,0.163,car,0,1,1,1,premium,47
married,77,2,138223,salary,89166,0.391,170531,1,5,7,0,0,0,0,10031,17,utilities,1,0,1,private,transport,manager,26,0,0,1,1872444,0,0,0,refinancing,622501,622501,15.8,22828,0.165,none,0,0,0,0,mass_premium,34
married,69,1,113347,salary,75434,0.353,151482,0,1,1,0,0,0,0,6059,25,utilities,1,0,1,public,education,specialist,27,0,0,0,0,0,0,0,refinancing,404810,404810,14.2,13573,0.12,guarantor,1,1,0,0,mass_premium,37
single,49,0,99470,salary,70551,0.373,228869,1,4,5,0,0,0,0,6935,33,restaurants,1,0,1,private,education,specialist,18,0,0,0,0,1,1,0,repair,315080,315080,15.2,12360,0.124,none,0,1,1,0,mass_premium,31
married,95,2,41999,salary,38639,0.48,100556,0,1,0,0,0,0,0,2958,34,travel,1,0,0,private,manufacturing,junior,10,1,13730,1,719221,0,0,0,repair,157287,157287,21.3,6641,0.158,none,0,0,1,0,mass,31
married,81,3,162087,self_employed,105026,0.439,302628,1,6,7,0,0,0,0,8179,37,utilities,1,0,1,self_employed,education,specialist,36,0,0,0,0,1,1,0,car,1135077,1135077,12.8,34347,0.212,car,1,1,0,1,premium,41
divorced,58,1,130174,self_employed,93725,0.37,308282,1,1,1,0,0,0,0,7905,39,travel,1,0,1,self_employed,manufacturing,specialist,25,0,0,1,953781,1,2,0,refinancing,605920,605920,18.4,15352,0.118,none,0,1,1,0,mass_premium,61
married,35,0,80905,business,63833,0.491,154507,1,4,5,0,0,0,0,3962,39,restaurants,1,0,1,private,retail,junior,10,1,20356,0,0,1,1,0,repair,381891,381891,15.4,17369,0.215,guarantor,1,1,0,0,mass_premium,26
divorced,37,0,250001,self_employed,111703,0.316,405453,1,2,2,0,0,0,0,7240,56,goods,1,1,0,self_employed,transport,top_manager,31,1,69617,0,0,0,0,0,car,1757215,1757215,9.2,39864,0.159,car,1,1,0,1,premium,54
married,56,0,61869,salary,44708,0.42,163933,1,3,4,0,0,0,0,10929,15,utilities,0,0,0,private,manufacturing,specialist,7,0,0,0,0,1,1,0,refinancing,265492,265492,18.5,10319,0.167,none,0,0,1,0,mass,33
married,72,1,217922,salary,115796,0.352,459011,0,0,1,0,0,0,0,10200,45,goods,1,1,0,public,retail,top_manager,36,0,0,1,3204340,0,0,0,repair,1008842,1008842,12.2,36137,0.166,none,0,1,0,1,premium,33
married,92,3,149197,salary,134776,0.419,404296,1,1,3,0,0,0,0,15550,26,goods,1,1,1,private,transport,specialist,34,0,0,0,0,1,2,1,consumer,337382,337382,18.7,15407,0.103,none,0,1,0,1,premium,27
married,67,1,106513,salary,68698,0.669,115386,1,5,5,0,0,0,0,2959,39,restaurants,1,0,0,private,finance,specialist,5,0,0,0,0,0,0,0,consumer,401279,399262,14.9,47164,0.443,guarantor,0,1,0,0,mass_premium,9
married,63,2,149683,salary,102897,0.355,203871,1,3,5,0,0,0,0,6371,32,utilities,1,1,1,private,retail,manager,24,0,0,0,0,0,0,0,consumer,507085,507085,13.0,17088,0.114,none,0,1,0,1,premium,36
married,75,2,135853,self_employed,124985,0.445,316249,0,6,6,0,0,0,0,8547,37,travel,1,0,0,private,education,specialist,29,0,0,1,1867429,1,2,0,consumer,308845,308845,18.5,16654,0.123,guarantor,1,1,0,0,mass_premium,22
single,60,1,191686,business,100296,0.305,398967,1,2,2,0,0,0,0,12468,32,goods,1,0,1,individual_entrepreneur,medicine,specialist,43,1,70143,1,2646303,1,1,0,education,659727,659727,16.5,23367,0.122,none,0,1,0,1,premium,36
married,71,1,65152,salary,48978,0.456,144641,0,5,5,0,0,0,0,7232,20,restaurants,0,0,0,private,education,junior,5,0,0,1,894064,1,1,0,car,398446,398446,14.1,12548,0.193,car,0,0,1,0,mass,40
married,77,1,182829,self_employed,140532,0.439,373787,0,1,2,0,0,0,0,9117,41,goods,1,0,0,self_employed,IT,specialist,33,1,164071,1,3232323,0,0,0,repair,711413,711413,17.1,31003,0.17,guarantor,1,1,0,1,premium,28
married,61,1,107322,salary,69631,0.396,173199,1,1,0,0,0,0,0,4681,37,utilities,1,0,1,public,retail,manager,13,1,40394,0,0,0,0,0,repair,493215,493215,17.7,18133,0.169,car,0,1,0,0,mass_premium,35
married,72,2,76299,salary,57169,0.42,152355,1,2,1,0,0,0,0,6624,23,goods,1,0,1,public,finance,specialist,1,0,0,0,0,1,1,0,car,422304,422304,14.6,12037,0.158,car,1,1,1,0,mass_premium,46
divorced,60,0,174918,salary,82634,0.305,481470,1,0,0,0,0,0,0,25341,19,goods,1,1,0,private,manufacturing,top_manager,19,1,106368,0,0,1,1,0,refinancing,931806,931806,11.6,24354,0.139,guarantor,1,1,0,1,premium,48
divorced,48,0,103251,business,58426,0.369,210670,1,4,5,0,0,0,0,9160,23,utilities,1,0,1,individual_entrepreneur,education,specialist,17,1,48571,0,0,1,3,0,consumer,349000,349000,15.8,17682,0.171,none,0,0,0,0,mass_premium,23
married,70,2,92906,salary,59816,0.452,161987,1,1,0,0,0,0,0,8099,20,travel,1,0,0,public,IT,specialist,8,0,0,1,1213389,0,0,0,car,718954,718954,14.2,21064,0.227,car,0,0,1,0,mass_premium,44
single,36,0,145234,self_employed,87866,0.334,388175,1,2,2,0,0,0,0,12130,32,utilities,1,0,1,private,transport,manager,17,0,0,0,0,0,0,0,repair,533843,533843,11.8,17690,0.122,guarantor,1,1,1,1,premium,36
widowed,62,0,137359,salary,67511,0.357,367965,0,4,3,0,0,0,0,15332,24,restaurants,1,0,1,private,finance,specialist,25,0,0,0,0,1,1,0,car,874642,874642,12.7,25419,0.185,car,0,1,0,0,mass_premium,43
married,75,1,181747,self_employed,131081,0.418,283539,0,2,0,0,0,0,0,10905,26,restaurants,1,1,1,self_employed,manufacturing,top_manager,16,0,0,0,0,1,1,1,repair,781055,781055,17.7,30056,0.165,none,0,1,0,1,premium,33
married,72,2,71908,salary,66155,0.517,92968,0,4,3,0,0,0,0,4042,23,restaurants,1,0,1,public,education,specialist,12,0,0,0,0,0,0,0,mortgage,1077952,1077952,13.2,14021,0.195,real_estate,1,0,1,0,mass_premium,171
single,44,0,94848,salary,66508,0.378,65770,0,2,3,0,0,0,0,1530,43,restaurants,1,0,0,public,manufacturing,specialist,16,0,0,0,0,0,0,0,refinancing,426175,426175,12.5,12573,0.133,none,0,1,1,0,mass_premium,42
married,83,2,126230,salary,116132,0.453,329832,0,0,0,0,0,0,0,11374,29,utilities,1,1,1,private,education,manager,18,0,0,1,1585422,1,2,1,refinancing,498189,498189,17.8,16592,0.131,car,0,0,1,0,mass_premium,40
single,28,0,129184,salary,66671,0.292,300742,1,1,1,0,0,0,0,11567,26,goods,1,1,1,private,retail,specialist,17,0,0,0,0,1,1,0,consumer,375598,375598,13.5,14421,0.112,real_estate,0,1,1,0,mass_premium,31
divorced,73,0,150660,salary,104668,0.459,300747,1,1,2,0,0,0,0,13670,22,travel,1,1,0,private,finance,specialist,27,0,0,1,1069435,0,0,0,consumer,468018,468018,15.1,32488,0.216,none,0,0,1,1,premium,16
single,40,1,89441,salary,29764,0.229,245743,1,0,0,0,0,0,0,7447,33,restaurants,1,0,1,private,retail,specialist,23,0,0,0,0,1,1,0,consumer,282396,282396,10.0,10092,0.113,guarantor,1,0,1,0,mass_premium,32
single,66,0,60821,salary,26108,0.491,187524,0,3,4,0,0,0,0,4935,38,utilities,0,0,1,public,finance,specialist,1,0,0,0,0,0,0,0,repair,287395,287395,12.0,20722,0.341,guarantor,1,0,0,0,mass,15
married,50,0,99971,business,40430,0.373,239234,1,3,5,0,0,0,0,7717,31,utilities,1,0,1,individual_entrepreneur,manufacturing,specialist,13,1,85009,0,0,1,2,1,mortgage,2125540,2125540,9.9,23132,0.231,real_estate,1,1,0,0,mass_premium,172
widowed,70,1,202126,salary,114229,0.323,292043,0,1,1,0,0,0,0,6214,47,travel,1,1,1,private,retail,top_manager,21,0,0,1,3023338,1,1,0,consumer,535953,535953,16.0,25362,0.125,guarantor,0,1,1,1,premium,25
married,75,2,124289,self_employed,107972,0.503,333190,1,1,1,0,0,0,0,12815,26,goods,1,1,1,self_employed,education,junior,29,0,0,0,0,0,0,0,consumer,421412,421412,18.7,24689,0.199,none,0,0,0,0,mass_premium,20
married,62,2,149717,salary,85576,0.296,352743,1,2,4,0,0,0,0,6917,51,utilities,1,0,0,public,medicine,specialist,29,0,0,1,2236528,0,0,0,education,467747,467747,15.2,14418,0.096,guarantor,0,0,1,1,premium,42
married,77,2,156395,salary,134420,0.443,384406,1,3,4,0,0,0,0,9376,41,travel,1,1,1,private,manufacturing,specialist,40,0,0,1,2362051,1,1,0,education,624323,624323,15.3,22237,0.142,none,0,1,1,1,premium,35
single,57,0,80210,salary,54718,0.402,111200,1,2,4,0,0,0,0,2586,43,restaurants,1,0,1,private,manufacturing,specialist,16,0,0,1,992302,0,0,0,car,505103,505103,13.0,13130,0.164,car,0,1,0,0,mass_premium,50
married,103,3,183415,salary,91811,0.303,460907,1,3,3,0,0,0,0,15364,30,travel,1,0,1,private,education,top_manager,21,0,0,1,2103064,1,1,0,consumer,530002,530002,15.8,23449,0.128,none,0,0,1,1,premium,27
single,54,0,81203,business,31808,0.378,144114,0,2,1,0,0,0,0,9007,16,travel,1,0,1,individual_entrepreneur,retail,junior,3,1,76741,1,1443498,0,0,0,mortgage,1449278,1449278,14.0,19573,0.241,real_estate,0,0,0,0,mass_premium,172
divorced,41,0,131776,pension,61880,0.286,308081,1,3,4,0,0,0,0,7335,42,utilities,1,0,1,self_employed,transport,manager,18,0,0,0,0,1,1,0,consumer,412491,412491,14.8,16092,0.122,car,0,1,0,0,mass_premium,31
divorced,35,0,72301,salary,49754,0.484,190412,1,3,3,0,0,0,0,6566,29,restaurants,1,0,1,private,education,specialist,2,0,0,0,0,0,0,0,refinancing,379262,379262,14.0,17586,0.243,real_estate,0,1,0,0,mass_premium,25
married,60,2,168936,salary,86815,0.364,357132,1,2,1,0,0,0,0,22321,16,goods,1,0,1,private,education,top_manager,13,0,0,0,0,0,0,0,consumer,451453,451453,13.7,31037,0.184,none,0,1,0,1,premium,16
married,55,1,162106,salary,92522,0.458,253071,1,0,1,0,0,0,0,6327,40,restaurants,1,1,1,private,medicine,junior,45,0,0,1,2247151,1,1,0,car,1306474,1306474,16.5,41918,0.259,car,0,1,1,1,premium,41
divorced,80,1,178426,salary,82022,0.256,235098,1,0,2,0,0,0,0,8107,29,utilities,1,0,0,private,medicine,top_manager,16,0,0,1,2705879,0,0,0,consumer,537876,537876,14.6,17052,0.096,guarantor,0,0,1,1,premium,40
married,102,3,54119,salary,49789,0.707,90046,0,3,3,0,0,0,0,2501,36,utilities,1,0,0,public,retail,specialist,8,0,0,0,0,1,1,0,consumer,137239,119064,16.8,20827,0.385,none,0,0,0,0,mass,6
divorced,29,0,137336,self_employed,68064,0.313,175572,1,0,0,0,0,0,0,4502,39,utilities,1,0,0,private,retail,manager,19,0,0,1,2199404,0,0,0,education,526862,526862,11.6,19228,0.14,none,0,1,1,0,mass_premium,32
married,35,1,85464,salary,62077,0.353,165122,1,2,4,0,0,0,0,7506,22,goods,0,0,1,public,finance,specialist,12,0,0,1,1433340,0,0,0,refinancing,326000,326000,16.1,8417,0.098,guarantor,1,1,0,0,mass_premium,55
married,31,0,95393,salary,58648,0.329,106496,1,1,0,0,0,0,0,2130,50,utilities,0,0,0,individual_entrepreneur,IT,specialist,2,0,0,0,0,0,0,0,repair,305835,305835,14.9,10830,0.114,none,0,1,0,0,mass_premium,35
married,75,2,164805,self_employed,136280,0.47,284108,1,4,5,0,0,0,0,7477,38,utilities,1,1,0,private,transport,specialist,42,0,0,0,0,0,0,0,car,966657,966657,12.7,29761,0.181,car,1,1,1,1,premium,40
married,82,1,146859,salary,88003,0.347,218981,0,3,3,0,0,0,0,5615,39,goods,1,1,1,private,IT,specialist,26,0,0,1,1276495,0,0,0,repair,594589,594589,17.8,20176,0.137,none,0,0,0,1,premium,39
married,66,0,90181,salary,69818,0.568,213867,1,2,2,0,0,0,0,6481,33,goods,1,0,0,private,retail,specialist,23,0,0,1,1255725,1,2,0,car,728934,728934,9.9,26746,0.297,car,1,0,1,0,mass_premium,31
married,67,1,104336,salary,60403,0.339,304214,1,3,3,0,0,0,0,9219,33,utilities,1,0,0,private,retail,specialist,16,0,0,1,1187688,0,0,0,consumer,383519,383519,15.1,14275,0.137,none,0,1,0,0,mass_premium,33
married,37,0,72516,salary,52644,0.408,123540,1,1,1,0,0,0,0,2521,49,goods,1,0,1,public,manufacturing,specialist,15,0,0,0,0,0,0,0,education,272085,272085,16.5,11126,0.153,none,0,1,1,0,mass_premium,30
single,50,0,189055,salary,135569,0.375,457276,0,2,3,0,0,0,0,14290,32,goods,0,1,0,public,finance,manager,36,0,0,0,0,1,1,0,consumer,709885,709885,13.1,23421,0.124,none,0,1,0,1,premium,37
divorced,70,2,179357,salary,95219,0.29,367293,1,2,2,0,0,0,0,11478,32,utilities,1,1,0,private,IT,manager,23,0,0,1,2379980,0,0,0,consumer,595293,595293,15.0,18644,0.104,none,0,1,1,1,premium,41
single,57,0,28362,self_employed,23576,0.544,66018,0,4,5,0,0,0,0,1834,36,utilities,1,0,0,private,retail,specialist,0,0,0,1,497998,0,0,0,mortgage,585988,585988,12.7,7167,0.253,real_estate,0,0,0,0,mass,190
widowed,61,1,234007,salary,156936,0.409,406209,0,1,0,0,0,0,0,15045,27,restaurants,1,0,1,private,manufacturing,top_manager,45,0,0,1,1886681,0,0,0,mortgage,3540355,3540355,11.3,40886,0.175,real_estate,0,0,0,1,premium,181
married,25,0,141851,business,69445,0.383,240915,1,2,2,0,0,0,0,6883,35,utilities,1,0,1,individual_entrepreneur,finance,manager,15,1,113418,1,1803437,1,2,0,car,1061488,1061488,8.8,30069,0.212,car,1,0,1,1,premium,41
single,37,2,94155,self_employed,60464,0.42,178406,1,3,2,0,0,0,0,9390,19,utilities,1,0,1,individual_entrepreneur,transport,specialist,17,0,0,1,972682,0,0,0,car,612670,612670,15.5,18351,0.195,car,1,0,0,0,mass_premium,44
married,71,1,147278,salary,115582,0.435,292410,1,2,2,0,0,0,0,5848,50,utilities,1,0,1,private,manufacturing,manager,31,0,0,0,0,0,0,0,refinancing,766992,766992,16.1,23584,0.16,none,0,0,1,1,premium,43
married,62,3,128197,self_employed,106746,0.444,247326,1,0,1,0,0,0,0,16488,15,goods,1,0,1,self_employed,finance,specialist,24,1,37818,1,1513074,0,0,0,consumer,415172,415172,21.5,19529,0.152,real_estate,0,0,1,0,mass_premium,27
married,66,1,182997,salary,100476,0.366,273781,1,1,2,0,0,0,0,5825,47,travel,1,1,0,private,finance,manager,26,0,0,0,0,0,0,0,repair,850936,850936,13.4,31767,0.174,none,0,1,1,1,premium,32
single,18,0,111223,salary,39890,0.235,230477,0,0,0,0,0,0,0,4904,47,goods,1,0,0,private,medicine,specialist,15,0,0,1,1058935,1,1,0,consumer,299753,299753,8.1,12180,0.11,guarantor,1,1,1,0,mass_premium,27
married,75,1,41240,salary,29020,0.342,66357,0,1,2,0,0,0,0,1580,42,restaurants,1,0,1,public,education,specialist,1,0,0,0,0,1,2,1,repair,121112,121112,15.1,3946,0.096,none,0,0,1,0,mass,39
married,96,2,89095,salary,67504,0.371,103090,1,3,4,0,0,0,0,2577,40,goods,1,0,1,private,transport,specialist,18,0,0,1,1009988,0,0,0,consumer,242241,242241,16.5,9410,0.106,none,0,1,1,0,mass_premium,32
married,68,0,173983,salary,111749,0.393,207018,1,3,3,0,0,0,0,5448,38,utilities,0,1,0,private,manufacturing,manager,32,0,0,0,0,0,0,0,repair,811894,811894,12.9,29336,0.169,car,0,1,1,1,premium,33
widowed,60,1,69923,salary,49073,0.436,140549,1,0,0,0,0,0,0,2811,50,utilities,1,0,1,private,education,specialist,7,0,0,1,433444,1,1,0,repair,244515,244515,15.0,13316,0.19,guarantor,1,0,1,0,mass,21
married,95,3,51811,self_employed,46112,0.447,136313,0,2,4,0,0,0,0,3684,37,restaurants,1,0,0,self_employed,manufacturing,specialist,5,0,0,0,0,1,1,0,repair,156353,156353,17.3,7029,0.136,none,0,0,0,0,mass,27
divorced,36,0,238862,self_employed,160953,0.337,602058,1,0,2,0,0,0,0,21502,28,utilities,1,0,1,individual_entrepreneur,retail,top_manager,29,0,0,1,1709681,1,1,1,consumer,744785,744785,13.7,24258,0.102,none,0,1,1,1,premium,38
married,67,1,108798,business,100094,0.583,158317,0,3,0,0,0,0,0,5864,27,goods,1,1,0,individual_entrepreneur,retail,specialist,13,1,81132,1,1579524,0,0,0,car,844976,844976,21.6,28404,0.261,car,0,1,0,0,mass_premium,43
married,49,1,119699,salary,63187,0.299,210449,0,2,3,0,0,0,0,7015,30,goods,1,1,1,public,IT,manager,10,0,0,1,982900,1,1,0,refinancing,438342,438342,15.6,13618,0.114,none,0,0,0,0,mass_premium,42
single,34,0,125015,self_employed,84021,0.4,238966,1,2,0,0,0,0,0,9191,26,restaurants,1,0,1,private,IT,specialist,13,0,0,0,0,0,0,0,car,657870,657870,17.3,20620,0.165,car,0,0,0,0,mass_premium,43
married,78,1,156621,salary,85362,0.322,268723,1,1,2,0,0,0,0,9266,29,utilities,1,0,1,private,finance,manager,19,0,0,1,1331333,1,1,0,repair,587712,587712,14.2,20616,0.132,guarantor,0,1,1,1,premium,35
